split,seed,episode_id,task,object_family,language_ambiguity,visual_counterfactual,tactile_noise,material_novelty,true_fragile,language_fragile,vision_fragile,tactile_fragile,true_slippery,language_slippery,vision_slippery,tactile_slippery,true_heavy,language_heavy,vision_heavy,tactile_heavy,true_full,language_full,vision_full,tactile_full,true_soft,language_soft,vision_soft,tactile_soft,true_locked,language_locked,vision_locked,tactile_locked
seen_clean,4,39,handoff,ceramic_tool,0.08000,0.05000,0.08000,0.03000,1,0.69109,0.75979,0.81376,0,0.16065,0.88734,0.02477,1,0.95240,0.97986,0.97051,0,0.63896,0.13862,0.12946,1,0.65036,0.81311,0.82708,0,0.40429,0.07000,0.06059
seen_clean,4,40,slide,generic_part,0.08000,0.05000,0.08000,0.03000,0,0.31576,0.24902,0.33673,0,0.02788,0.10194,0.02000,0,0.34255,0.14966,0.11197,1,0.73015,0.70995,0.87832,1,0.63691,0.89081,0.92888,0,0.22323,0.23857,0.19549
seen_clean,4,41,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,0,0.17254,0.09791,0.10819,0,0.02000,0.13523,0.02305,0,0.29707,0.30789,0.21716,0,0.43657,0.21695,0.04750,0,0.29546,0.32166,0.03977,0,0.25017,0.24460,0.10047
seen_clean,4,42,pick,generic_part,0.08000,0.05000,0.08000,0.03000,0,0.17019,0.28484,0.07409,0,0.02000,0.16070,0.15725,0,0.25010,0.17031,0.12984,0,0.48924,0.08081,0.22600,1,0.68736,0.92948,0.85554,0,0.43598,0.21288,0.10399
seen_clean,4,43,pour,empty_cup,0.08000,0.05000,0.08000,0.03000,1,0.61253,0.80724,0.82482,1,0.98000,0.81628,0.75988,0,0.10716,0.09257,0.15484,0,0.10803,0.23146,0.17062,1,0.52972,0.68118,0.89733,0,0.44355,0.09503,0.13429
seen_clean,4,44,open,latched_box,0.08000,0.05000,0.08000,0.03000,0,0.22012,0.27986,0.07078,1,0.54203,0.73934,0.95583,1,0.60207,0.75433,0.80666,0,0.54931,0.08822,0.19174,0,0.14893,0.74289,0.02000,1,0.80022,0.96743,0.86117
seen_clean,4,45,handoff,thin_shell,0.08000,0.05000,0.08000,0.03000,1,0.76057,0.75308,0.96481,1,0.96645,0.85653,0.98000,0,0.02000,0.88524,0.27333,0,0.34967,0.13183,0.02000,0,0.44293,0.32745,0.19470,1,0.95193,0.72977,0.84857
seen_clean,4,46,slide,generic_part,0.08000,0.05000,0.08000,0.03000,0,0.32623,0.37378,0.09053,0,0.20554,0.16401,0.05520,0,0.31699,0.17864,0.02000,0,0.34574,0.12475,0.09903,1,0.96485,0.92357,0.77857,0,0.38058,0.15636,0.11104
seen_clean,4,47,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,0,0.03644,0.17942,0.15616,0,0.03644,0.19534,0.09975,0,0.25264,0.11360,0.18263,0,0.38655,0.09193,0.02000,0,0.10499,0.31567,0.23911,0,0.27852,0.26741,0.19358
seen_clean,5,0,pick,ceramic_tool,0.08000,0.05000,0.08000,0.03000,1,0.59646,0.91490,0.85708,0,0.14165,0.16905,0.05587,0,0.27672,0.23369,0.05858,0,0.50108,0.24632,0.12279,1,0.59614,0.76583,0.91672,0,0.12478,0.34858,0.10127
seen_clean,5,1,pour,opaque_cup,0.08000,0.05000,0.08000,0.03000,0,0.34540,0.27361,0.23334,0,0.16064,0.14660,0.11713,1,0.98000,0.69565,0.78442,1,0.87953,0.86724,0.77793,1,0.75935,0.73189,0.81979,0,0.07744,0.39741,0.10997
seen_clean,5,2,open,loose_lid_box,0.08000,0.05000,0.08000,0.03000,0,0.32897,0.37640,0.14460,1,0.59023,0.78313,0.85522,0,0.53035,0.12536,0.06649,0,0.42398,0.11178,0.02000,0,0.04263,0.31826,0.13671,0,0.07484,0.19447,0.09112
seen_clean,5,3,handoff,glass_part,0.08000,0.05000,0.08000,0.03000,1,0.87569,0.83129,0.98000,1,0.98000,0.84479,0.88303,0,0.32432,0.29206,0.05507,0,0.12775,0.08142,0.03546,0,0.27591,0.19467,0.11868,0,0.24523,0.12366,0.10679
seen_clean,5,4,slide,glass_part,0.08000,0.05000,0.08000,0.03000,1,0.78974,0.62537,0.93550,0,0.16448,0.15459,0.19146,1,0.79135,0.82600,0.84749,1,0.54770,0.82221,0.96172,0,0.07629,0.20483,0.19890,0,0.12071,0.17188,0.13783
seen_clean,5,5,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,0,0.24141,0.32874,0.11920,0,0.02473,0.18079,0.04360,0,0.32231,0.43082,0.03108,0,0.38347,0.16905,0.17281,0,0.16669,0.06485,0.02610,0,0.34515,0.31813,0.11468
seen_clean,5,6,pick,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.18235,0.31755,0.14856,0,0.14775,0.12788,0.09621,1,0.89660,0.74126,0.88567,0,0.25572,0.18697,0.24793,0,0.21033,0.29143,0.03663,1,0.50857,0.81951,0.86293
seen_clean,5,7,pour,opaque_cup,0.08000,0.05000,0.08000,0.03000,0,0.34349,0.33667,0.10739,1,0.92431,0.90114,0.89604,0,0.18102,0.28392,0.07075,1,0.82257,0.87114,0.86693,1,0.43166,0.59829,0.82909,0,0.29204,0.32134,0.11603
seen_clean,5,8,open,loose_lid_box,0.08000,0.05000,0.08000,0.03000,0,0.17558,0.25920,0.02000,1,0.69565,0.73605,0.89532,1,0.76155,0.78678,0.91052,0,0.24143,0.02000,0.17983,0,0.19258,0.06520,0.12607,0,0.30175,0.30110,0.02025
seen_clean,5,9,handoff,ceramic_tool,0.08000,0.05000,0.08000,0.03000,1,0.79026,0.76845,0.92792,0,0.32613,0.81716,0.20917,0,0.22324,0.22034,0.21225,0,0.41013,0.32810,0.14412,0,0.29859,0.22515,0.24661,0,0.36191,0.11195,0.27279
seen_clean,5,10,slide,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.63835,0.25049,0.02000,0,0.22818,0.19274,0.15073,1,0.78351,0.98000,0.62481,0,0.15294,0.15420,0.02872,0,0.30491,0.33194,0.11362,0,0.30734,0.20832,0.14527
seen_clean,5,11,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,0,0.23848,0.02000,0.24806,0,0.10061,0.28433,0.19738,0,0.21699,0.19774,0.07803,0,0.38883,0.18748,0.20575,0,0.23896,0.11880,0.09315,0,0.34096,0.29644,0.22077
seen_clean,5,12,pick,generic_part,0.08000,0.05000,0.08000,0.03000,0,0.17171,0.28825,0.04787,0,0.17567,0.21788,0.19484,0,0.18175,0.13945,0.11673,0,0.33369,0.14890,0.12674,0,0.39860,0.18839,0.26346,1,0.52504,0.87976,0.95208
seen_clean,5,13,pour,empty_cup,0.08000,0.05000,0.08000,0.03000,0,0.38650,0.31036,0.12318,1,0.74923,0.98000,0.77845,1,0.71641,0.93331,0.87600,0,0.25420,0.24265,0.22798,0,0.37138,0.13778,0.19174,0,0.46387,0.14111,0.02000
seen_clean,5,14,open,loose_lid_box,0.08000,0.05000,0.08000,0.03000,0,0.02143,0.09573,0.22998,0,0.41777,0.34040,0.10275,0,0.32352,0.18438,0.10175,0,0.51135,0.16767,0.11718,0,0.02000,0.27011,0.16728,0,0.02000,0.16208,0.02550
seen_clean,5,15,handoff,generic_part,0.08000,0.05000,0.08000,0.03000,0,0.07149,0.07545,0.13602,0,0.28833,0.20178,0.03946,0,0.23859,0.33874,0.18256,1,0.73668,0.77096,0.81605,0,0.32494,0.15429,0.08509,0,0.39056,0.24477,0.10137
seen_clean,5,16,slide,generic_part,0.08000,0.05000,0.08000,0.03000,0,0.40744,0.15576,0.19722,0,0.45962,0.24849,0.17783,0,0.19303,0.14212,0.13367,1,0.43890,0.79939,0.76791,0,0.29015,0.20926,0.10568,0,0.54836,0.13027,0.15945
seen_clean,5,17,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,1,0.90754,0.72108,0.98000,0,0.21270,0.29089,0.13198,1,0.75365,0.94793,0.85391,1,0.46258,0.82354,0.97362,0,0.18045,0.27671,0.30279,0,0.25759,0.23608,0.05659
seen_clean,5,18,pick,ceramic_tool,0.08000,0.05000,0.08000,0.03000,1,0.76579,0.74905,0.94323,1,0.91844,0.90805,0.92922,0,0.23096,0.05883,0.05834,0,0.23109,0.25984,0.07815,0,0.40032,0.18544,0.11685,0,0.45975,0.34745,0.02000
seen_clean,5,19,pour,empty_cup,0.08000,0.05000,0.08000,0.03000,0,0.20545,0.12552,0.26036,1,0.98000,0.84778,0.88503,0,0.38690,0.04694,0.24733,0,0.16247,0.18614,0.13391,0,0.36101,0.18825,0.02319,0,0.36171,0.27943,0.08768
seen_clean,5,20,open,latched_box,0.08000,0.05000,0.08000,0.03000,0,0.14572,0.15150,0.20769,0,0.34507,0.05535,0.07585,0,0.25723,0.13969,0.02000,0,0.30660,0.11748,0.20505,1,0.84154,0.80542,0.84191,1,0.63209,0.74973,0.84317
seen_clean,5,21,handoff,thin_shell,0.08000,0.05000,0.08000,0.03000,1,0.66586,0.85590,0.94326,0,0.10127,0.27702,0.16021,0,0.27377,0.13824,0.15755,0,0.17406,0.22109,0.08425,1,0.50084,0.73790,0.84581,0,0.40579,0.33318,0.13481
seen_clean,5,22,slide,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.45413,0.11816,0.11206,0,0.13950,0.27856,0.19999,1,0.76772,0.93482,0.88867,1,0.59976,0.77144,0.96482,0,0.39693,0.14927,0.15164,0,0.24866,0.03476,0.08475
seen_clean,5,23,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,0,0.25021,0.37969,0.23945,1,0.58097,0.67795,0.89251,1,0.60113,0.91966,0.84738,0,0.27885,0.31108,0.16575,0,0.07891,0.05915,0.18357,0,0.44107,0.14751,0.19864
seen_clean,5,24,pick,oily_block,0.08000,0.05000,0.08000,0.03000,0,0.05698,0.78902,0.07012,1,0.79424,0.83091,0.81053,0,0.04409,0.21869,0.19701,0,0.43506,0.07965,0.02115,1,0.73484,0.79332,0.84324,0,0.41238,0.32524,0.03502
seen_clean,5,25,pour,empty_cup,0.08000,0.05000,0.08000,0.03000,0,0.23741,0.09813,0.22286,0,0.02000,0.22717,0.20049,0,0.28941,0.02000,0.02526,0,0.26639,0.28864,0.18749,0,0.32806,0.08058,0.16242,0,0.48439,0.25443,0.12253
seen_clean,5,26,open,loose_lid_box,0.08000,0.05000,0.08000,0.03000,0,0.12646,0.18961,0.17695,0,0.25997,0.14981,0.14852,0,0.40543,0.13418,0.05242,0,0.41937,0.16702,0.20625,0,0.26205,0.25367,0.07607,0,0.05761,0.32594,0.23017
seen_clean,5,27,handoff,thin_shell,0.08000,0.05000,0.08000,0.03000,1,0.62523,0.75974,0.84471,0,0.19465,0.10418,0.13174,0,0.24424,0.03027,0.08128,0,0.29917,0.04497,0.02000,0,0.37298,0.27779,0.04144,0,0.51026,0.22899,0.02000
seen_clean,5,28,slide,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.26539,0.23747,0.18250,0,0.15825,0.32693,0.16602,1,0.68602,0.94582,0.78126,1,0.65838,0.82029,0.82975,0,0.11157,0.26114,0.04274,1,0.76579,0.76142,0.93020
seen_clean,5,29,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,0,0.14824,0.09697,0.31105,1,0.92754,0.82233,0.96833,1,0.64732,0.81483,0.87368,0,0.25874,0.25176,0.02000,0,0.02000,0.36135,0.19720,0,0.54771,0.16137,0.33960
seen_clean,5,30,pick,ceramic_tool,0.08000,0.05000,0.08000,0.03000,1,0.78706,0.81354,0.87537,0,0.21723,0.25197,0.12493,1,0.80724,0.96143,0.98000,0,0.60560,0.28407,0.35159,1,0.73956,0.80164,0.87692,0,0.34795,0.06231,0.16238
seen_clean,5,31,pour,empty_cup,0.08000,0.05000,0.08000,0.03000,1,0.63040,0.77894,0.93314,0,0.12914,0.18649,0.05659,0,0.17870,0.22499,0.20428,0,0.33146,0.35115,0.16255,0,0.46279,0.29620,0.09930,0,0.40456,0.11599,0.09232
seen_clean,5,32,open,latched_box,0.08000,0.05000,0.08000,0.03000,0,0.14377,0.32768,0.09961,1,0.60298,0.85237,0.85214,1,0.42029,0.80077,0.86723,0,0.35744,0.24738,0.12335,0,0.22539,0.50205,0.12324,1,0.88740,0.36635,0.78537
seen_clean,5,33,handoff,generic_part,0.08000,0.05000,0.08000,0.03000,0,0.39174,0.09414,0.16654,0,0.16248,0.29020,0.04672,0,0.19076,0.06002,0.05698,0,0.34079,0.18359,0.15276,0,0.63963,0.30470,0.02000,0,0.23032,0.19673,0.17883
seen_clean,5,34,slide,ceramic_tool,0.08000,0.05000,0.08000,0.03000,1,0.47969,0.84188,0.90831,0,0.15682,0.05045,0.24804,0,0.22042,0.14299,0.20182,0,0.32530,0.02000,0.09699,0,0.39915,0.15987,0.11309,1,0.42366,0.91633,0.89178
seen_clean,5,35,insert,foam_insert,0.08000,0.05000,0.08000,0.03000,1,0.73672,0.89566,0.77025,0,0.16692,0.21229,0.03602,0,0.36776,0.06964,0.09195,1,0.70685,0.81909,0.80521,1,0.98000,0.79612,0.95688,0,0.42933,0.24731,0.16423
seen_clean,5,36,pick,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.33010,0.25602,0.18918,0,0.02745,0.33257,0.23765,1,0.75236,0.89653,0.68420,0,0.48907,0.31563,0.12615,1,0.61220,0.82073,0.74299,1,0.69012,0.73873,0.82171
seen_clean,5,37,pour,opaque_cup,0.08000,0.05000,0.08000,0.03000,1,0.80594,0.76568,0.94911,1,0.81948,0.81471,0.83504,0,0.30679,0.14039,0.10239,1,0.76397,0.65649,0.85249,0,0.34509,0.40690,0.02319,0,0.26110,0.13070,0.15719
seen_clean,5,38,open,latched_box,0.08000,0.05000,0.08000,0.03000,1,0.63188,0.80191,0.84732,0,0.43478,0.29176,0.13909,1,0.57257,0.61189,0.90353,0,0.45463,0.40417,0.04112,1,0.94940,0.80716,0.97253,1,0.86655,0.97523,0.85921
seen_clean,5,39,handoff,generic_part,0.08000,0.05000,0.08000,0.03000,0,0.16786,0.37585,0.07941,0,0.11240,0.08010,0.18707,0,0.11411,0.08111,0.23741,0,0.35035,0.23558,0.07634,1,0.79679,0.79705,0.75856,0,0.38693,0.26960,0.02000
seen_clean,5,40,slide,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.34486,0.43835,0.14363,0,0.03887,0.19004,0.17700,1,0.78985,0.98000,0.81920,0,0.38896,0.08111,0.02000,1,0.77341,0.72358,0.88001,0,0.39427,0.20643,0.09376
seen_clean,5,41,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,0,0.04383,0.27896,0.02000,1,0.83401,0.80701,0.98000,0,0.32677,0.06487,0.06461,0,0.27641,0.11664,0.08821,0,0.09216,0.22116,0.19233,0,0.38613,0.40900,0.05559
seen_clean,5,42,pick,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.24104,0.29135,0.07559,0,0.15277,0.08912,0.05912,1,0.75438,0.85228,0.88341,0,0.36917,0.15357,0.14686,0,0.24579,0.29668,0.10066,0,0.25259,0.25134,0.11234
seen_clean,5,43,pour,empty_cup,0.08000,0.05000,0.08000,0.03000,1,0.65993,0.89188,0.96135,0,0.18132,0.06892,0.02000,0,0.05703,0.10823,0.12699,0,0.12042,0.21901,0.03960,0,0.29499,0.25752,0.10881,0,0.36891,0.40736,0.19596
seen_clean,5,44,open,loose_lid_box,0.08000,0.05000,0.08000,0.03000,0,0.08578,0.23635,0.24386,0,0.56214,0.10889,0.24418,1,0.47328,0.89447,0.88880,1,0.72551,0.98000,0.86571,0,0.08166,0.22817,0.13482,0,0.16797,0.30877,0.15817
seen_clean,5,45,handoff,thin_shell,0.08000,0.05000,0.08000,0.03000,1,0.82882,0.84077,0.83289,0,0.07313,0.42380,0.05717,0,0.34925,0.09937,0.20936,1,0.70888,0.90537,0.97956,1,0.59138,0.70443,0.80819,0,0.23455,0.13856,0.15055
seen_clean,5,46,slide,ceramic_tool,0.08000,0.05000,0.08000,0.03000,1,0.61398,0.70246,0.72743,0,0.26279,0.02183,0.03044,1,0.72002,0.85043,0.82622,0,0.29190,0.24060,0.17790,1,0.86256,0.74686,0.92457,0,0.22759,0.21454,0.07648
seen_clean,5,47,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,0,0.16170,0.32491,0.14521,0,0.38608,0.21107,0.10990,1,0.56717,0.85674,0.63667,0,0.45680,0.19809,0.19843,0,0.17608,0.21595,0.02000,0,0.51163,0.12991,0.02000
seen_clean,6,0,pick,generic_part,0.08000,0.05000,0.08000,0.03000,0,0.02000,0.18904,0.09533,0,0.25996,0.12169,0.14761,0,0.13279,0.12816,0.11767,0,0.28317,0.24404,0.20586,1,0.61110,0.92368,0.88145,0,0.29861,0.12871,0.02000
seen_clean,6,1,pour,opaque_cup,0.08000,0.05000,0.08000,0.03000,0,0.21741,0.28478,0.15932,1,0.81264,0.92198,0.78611,0,0.12850,0.26724,0.07991,1,0.70779,0.81974,0.78570,1,0.81858,0.90311,0.78979,0,0.36380,0.24263,0.11136
seen_clean,6,2,open,loose_lid_box,0.08000,0.05000,0.08000,0.03000,0,0.04372,0.43575,0.08081,0,0.49949,0.05649,0.15949,1,0.51658,0.98000,0.96419,0,0.58617,0.09679,0.14253,0,0.02000,0.22443,0.18779,0,0.09717,0.09070,0.04016
seen_clean,6,3,handoff,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.06321,0.10553,0.12017,0,0.19451,0.75032,0.05776,1,0.64662,0.76190,0.98000,1,0.64000,0.98000,0.75066,1,0.53170,0.68322,0.83456,0,0.42881,0.31920,0.02000
seen_clean,6,4,slide,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.46981,0.32119,0.05254,0,0.16449,0.23803,0.11177,1,0.86572,0.84978,0.93641,0,0.52055,0.02095,0.12609,0,0.37121,0.17129,0.04860,0,0.35038,0.18435,0.14844
seen_clean,6,5,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,1,0.89327,0.72089,0.85575,0,0.23941,0.20796,0.08983,0,0.35686,0.18022,0.09953,0,0.52216,0.22481,0.10985,0,0.41105,0.10602,0.07979,1,0.72458,0.59844,0.87522
seen_clean,6,6,pick,thin_shell,0.08000,0.05000,0.08000,0.03000,1,0.79136,0.65037,0.91158,0,0.13320,0.02000,0.15725,0,0.05546,0.20563,0.08146,0,0.57658,0.02966,0.08954,0,0.47434,0.19214,0.13341,0,0.34301,0.47177,0.14924
seen_clean,6,7,pour,opaque_cup,0.08000,0.05000,0.08000,0.03000,0,0.33030,0.25757,0.02000,0,0.13264,0.32880,0.11343,0,0.27795,0.27373,0.09785,1,0.69731,0.77488,0.96702,1,0.68447,0.78506,0.76065,0,0.49776,0.06028,0.12751
seen_clean,6,8,open,latched_box,0.08000,0.05000,0.08000,0.03000,0,0.11650,0.31558,0.28394,0,0.34429,0.02000,0.02000,0,0.20624,0.23811,0.13883,0,0.44780,0.08266,0.02000,0,0.19048,0.21805,0.17966,1,0.90292,0.89880,0.84699
seen_clean,6,9,handoff,oily_block,0.08000,0.05000,0.08000,0.03000,0,0.10608,0.30989,0.13203,1,0.72897,0.88810,0.90779,1,0.98000,0.82949,0.86279,1,0.62440,0.91812,0.80960,0,0.24640,0.27324,0.20019,0,0.52919,0.02000,0.16552
seen_clean,6,10,slide,thin_shell,0.08000,0.05000,0.08000,0.03000,1,0.66929,0.66674,0.85297,0,0.34477,0.10810,0.02000,0,0.14037,0.24440,0.06664,1,0.62788,0.89735,0.98000,0,0.07865,0.32027,0.19705,0,0.47564,0.22469,0.15637
seen_clean,6,11,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,0,0.24273,0.19850,0.16928,1,0.76796,0.84892,0.78140,0,0.23769,0.02204,0.18958,1,0.64940,0.82391,0.84536,0,0.28526,0.12236,0.19243,1,0.75553,0.90908,0.83465
seen_clean,6,12,pick,oily_block,0.08000,0.05000,0.08000,0.03000,0,0.08180,0.28114,0.07180,1,0.78312,0.73342,0.69728,0,0.35036,0.30410,0.02739,0,0.28377,0.06417,0.03634,1,0.47960,0.66853,0.91325,0,0.29563,0.23600,0.28320
seen_clean,6,13,pour,empty_cup,0.08000,0.05000,0.08000,0.03000,0,0.50621,0.23488,0.24688,0,0.20552,0.26835,0.17976,0,0.11146,0.14178,0.09464,0,0.11781,0.05673,0.21262,0,0.54160,0.14299,0.06600,0,0.30111,0.32224,0.02000
seen_clean,6,14,open,loose_lid_box,0.08000,0.05000,0.08000,0.03000,0,0.18046,0.27225,0.16150,0,0.15112,0.18108,0.08385,1,0.73624,0.71494,0.71194,0,0.22949,0.02468,0.10700,0,0.25584,0.16122,0.07107,0,0.20669,0.31235,0.02000
seen_clean,6,15,handoff,thin_shell,0.08000,0.05000,0.08000,0.03000,1,0.65975,0.15057,0.94146,1,0.98000,0.89630,0.98000,0,0.14160,0.06959,0.18528,0,0.36546,0.27855,0.14719,0,0.32729,0.22155,0.15859,0,0.41074,0.26666,0.12519
seen_clean,6,16,slide,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.34188,0.25173,0.15591,0,0.28682,0.10193,0.06760,1,0.78069,0.84130,0.86168,1,0.50660,0.79098,0.79681,0,0.03279,0.18257,0.07287,0,0.30306,0.31333,0.08796
seen_clean,6,17,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,1,0.85237,0.65343,0.92643,0,0.11277,0.78479,0.09336,1,0.59669,0.88289,0.98000,0,0.30809,0.18515,0.12185,0,0.26651,0.13619,0.02000,0,0.18055,0.33473,0.03948
seen_clean,6,18,pick,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.18008,0.89084,0.16165,0,0.20888,0.16403,0.19822,1,0.98000,0.77560,0.86974,0,0.38462,0.19091,0.12106,0,0.45019,0.25330,0.06947,0,0.38240,0.19708,0.07339
seen_clean,6,19,pour,opaque_cup,0.08000,0.05000,0.08000,0.03000,1,0.46204,0.88602,0.76671,0,0.13431,0.09830,0.18624,0,0.10646,0.03897,0.04125,1,0.87367,0.84191,0.87573,1,0.66809,0.76968,0.91874,0,0.48856,0.31253,0.18552
seen_clean,6,20,open,loose_lid_box,0.08000,0.05000,0.08000,0.03000,0,0.30690,0.15978,0.15005,0,0.28566,0.22775,0.21308,0,0.07079,0.09562,0.17388,1,0.49825,0.88553,0.98000,0,0.16463,0.16218,0.11151,0,0.11756,0.24893,0.16542
seen_clean,6,21,handoff,oily_block,0.08000,0.05000,0.08000,0.03000,0,0.22402,0.14651,0.06483,1,0.65088,0.82436,0.97192,0,0.25698,0.03003,0.02000,0,0.39047,0.15870,0.15882,0,0.49385,0.20658,0.14074,0,0.48201,0.31298,0.22146
seen_clean,6,22,slide,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.27528,0.26385,0.08974,0,0.21825,0.18950,0.02000,1,0.75748,0.88631,0.74302,0,0.53440,0.11308,0.32714,0,0.29940,0.09631,0.15743,1,0.74085,0.88627,0.85614
seen_clean,6,23,insert,rigid_insert,0.08000,0.05000,0.08000,0.03000,1,0.86665,0.86052,0.84418,1,0.84119,0.93047,0.85006,1,0.76882,0.69773,0.80210,0,0.48803,0.16992,0.22230,0,0.06903,0.24751,0.16085,0,0.29437,0.27723,0.18816
seen_clean,6,24,pick,thin_shell,0.08000,0.05000,0.08000,0.03000,1,0.92895,0.34164,0.69809,1,0.76458,0.71438,0.94695,0,0.05850,0.41795,0.13744,0,0.32368,0.06801,0.09915,0,0.38107,0.17077,0.10134,0,0.38402,0.21581,0.12208
seen_clean,6,25,pour,empty_cup,0.08000,0.05000,0.08000,0.03000,1,0.76585,0.71093,0.87210,0,0.02000,0.13387,0.16546,0,0.27322,0.24663,0.07670,0,0.07307,0.12296,0.14263,0,0.31328,0.10183,0.16946,0,0.32915,0.23354,0.11019
seen_clean,6,26,open,loose_lid_box,0.08000,0.05000,0.08000,0.03000,0,0.06048,0.21800,0.12070,0,0.45811,0.22930,0.02000,1,0.66797,0.98000,0.76315,0,0.48835,0.18558,0.12489,0,0.17437,0.37540,0.03104,0,0.26791,0.27227,0.22790
seen_clean,6,27,handoff,thin_shell,0.08000,0.05000,0.08000,0.03000,1,0.80384,0.68913,0.81744,0,0.45583,0.28725,0.16797,0,0.07784,0.40928,0.02000,0,0.27137,0.20927,0.13839,0,0.21699,0.17652,0.27061,0,0.45421,0.21060,0.13215
seen_clean,6,28,slide,generic_part,0.08000,0.05000,0.08000,0.03000,0,0.21376,0.20269,0.07980,0,0.15254,0.03315,0.12562,0,0.24252,0.21015,0.11740,0,0.22670,0.15805,0.20830,0,0.18993,0.21099,0.15805,0,0.07021,0.19620,0.33088
seen_clean,6,29,insert,foam_insert,0.08000,0.05000,0.08000,0.03000,1,0.75306,0.12653,0.91354,0,0.11105,0.20904,0.18250,1,0.56651,0.86684,0.85759,1,0.57524,0.79247,0.75526,1,0.79132,0.76031,0.87927,0,0.23157,0.18016,0.26738
seen_clean,6,30,pick,polished_cylinder,0.08000,0.05000,0.08000,0.03000,0,0.24636,0.17142,0.11621,1,0.60229,0.81013,0.98000,0,0.31755,0.29470,0.10480,1,0.53976,0.81742,0.78403,0,0.45080,0.29358,0.08788,0,0.45209,0.28289,0.13833
seen_clean,6,31,pour,empty_cup,0.08000,0.05000,0.08000,0.03000,1,0.83916,0.66875,0.98000,0,0.32739,0.02498,0.16010,0,0.26389,0.02000,0.15764,0,0.20856,0.32335,0.02077,0,0.20805,0.07538,0.12421,0,0.53457,0.19421,0.23605
seen_clean,6,32,open,loose_lid_box,0.08000,0.05000,0.08000,0.03000,0,0.06321,0.45470,0.03480,0,0.15628,0.27270,0.04540,0,0.39656,0.17431,0.09914,1,0.62660,0.86986,0.88002,1,0.89310,0.68987,0.83133,0,0.16582,0.30503,0.11152
seen_clean,6,33,handoff,ceramic_tool,0.08000,0.05000,0.08000,0.03000,1,0.86188,0.71411,0.96323,0,0.02151,0.18881,0.07607,0,0.36228,0.02000,0.05962,1,0.51434,0.68505,0.85761,0,0.45234,0.30495,0.06834,0,0.53150,0.23060,0.28617
seen_clean,6,34,slide,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.18948,0.30167,0.07545,0,0.21985,0.08202,0.18059,1,0.90882,0.88910,0.83420,0,0.33375,0.20821,0.03668,1,0.82088,0.86994,0.73534,0,0.41333,0.27021,0.05751
seen_clean,6,35,insert,foam_insert,0.08000,0.05000,0.08000,0.03000,1,0.77032,0.67307,0.77304,0,0.02000,0.18311,0.09114,0,0.28829,0.19752,0.18784,0,0.41666,0.10632,0.10172,1,0.98000,0.65125,0.92299,0,0.25813,0.36149,0.07739
seen_clean,6,36,pick,dense_block,0.08000,0.05000,0.08000,0.03000,0,0.11515,0.29155,0.02078,0,0.08987,0.29133,0.09037,1,0.59175,0.80337,0.98000,0,0.40560,0.14728,0.08734,0,0.42224,0.28087,0.02000,0,0.36800,0.38491,0.02000
seen_clean,6,37,pour,empty_cup,0.08000,0.05000,0.08000,0.03000,0,0.28981,0.10771,0.25414,0,0.18150,0.15463,0.08287,0,0.25521,0.10514,0.03167,0,0.36985,0.18721,0.10865,0,0.34447,0.15051,0.05172,0,0.35017,0.21993,0.15714
seen_clean,6,38,open,loose_lid_box,0.08000,0.05000,0.08000,0.03000,0,0.37031,0.36654,0.22664,1,0.83389,0.85043,0.93828,0,0.44786,0.04954,0.02000,1,0.78869,0.77751,0.86689,0,0.15258,0.05453,0.08452,0,0.44249,0.09072,0.14047
seen_clean,6,39,handoff,generic_part,0.08000,0.05000,0.08000,0.03000,0,0.10105,0.15896,0.08318,0,0.10689,0.13352,0.05702,0,0.30624,0.02635,0.02000,0,0.37330,0.14699,0.06109,1,0.56822,0.83320,0.75679,0,0.38420,0.27871,0.02000
